date,volume
2022-01-01,105.31117303847753
2022-01-02,99.3841204070221
2022-01-03,107.66617713131865
2022-01-04,116.8418133530884
2022-01-05,99.69179716384042
2022-01-06,100.11326904368069
2022-01-07,118.66746469749161
2022-01-08,110.96967081789357
2022-01-09,99.01975474359851
2022-01-10,109.55836148621968
2022-01-11,99.91583348872913
2022-01-12,100.30884901476693
2022-01-13,107.80069234433134
2022-01-14,86.6618777413067
2022-01-15,88.95770082780206
2022-01-16,100.9946925739397
2022-01-17,96.8983369142346
2022-01-18,110.57649549798629
2022-01-19,98.75935204480535
2022-01-20,94.12022629214461
2022-01-21,123.30142524393291
2022-01-22,106.78675699977971
2022-01-23,110.11719777812493
2022-01-24,95.58954859543641
2022-01-25,104.7859433364055
2022-01-26,111.72926910132277
2022-01-27,99.49782038194111
2022-01-28,115.14979820927464
2022-01-29,105.76875128683585
2022-01-30,109.23768932300362
2022-01-31,106.5141288303097
2022-02-01,131.42753631238725
2022-02-02,113.14024589420994
2022-02-03,103.06539037859818
2022-02-04,122.2319628023615
2022-02-05,102.15873928263407
2022-02-06,116.81303851437134
2022-02-07,95.48141039815897
2022-02-08,102.14636116189433
2022-02-09,117.74326468043556
2022-02-10,123.50199025393958
2022-02-11,118.16984277614549
2022-02-12,115.63459908060473
2022-02-13,114.11097752886678
2022-02-14,102.66366319195521
2022-02-15,110.57317224630937
2022-02-16,113.48374829651883
2022-02-17,128.9755994485517
2022-02-18,122.15045109649836
2022-02-19,101.38933911294689
2022-02-20,122.56156720221536
2022-02-21,115.76634017372203
2022-02-22,113.13976267118399
2022-02-23,126.31288645044889
2022-02-24,130.78851921546692
2022-02-25,130.0689249028177
2022-02-26,112.63668866587585
2022-02-27,118.20456340196631
2022-02-28,124.87217187844853
2022-03-01,131.5728119183065
2022-03-02,117.27836105487812
2022-03-03,120.46112468470307
2022-03-04,111.49679400781008
2022-03-05,110.83527666222324
2022-03-06,131.15452326855646
2022-03-07,136.81826514767997
2022-03-08,122.75699740360744
2022-03-09,133.72825314806443
2022-03-10,127.51966121423654
2022-03-11,117.65699252217006
2022-03-12,-172.07848977352995
2022-03-13,139.88172326170877
2022-03-14,124.33130592340038
2022-03-15,140.5185845067316
2022-03-16,98.8516207484243
2022-03-17,133.43933384467252
2022-03-18,126.25630231282294
2022-03-19,122.5555411111983
2022-03-20,126.61724155900723
2022-03-21,105.972177759906
2022-03-22,123.79357452854802
2022-03-23,129.69802018434189
2022-03-24,141.03659343662264
2022-03-25,121.19985140942671
2022-03-26,118.41664660790255
2022-03-27,121.59715778360719
2022-03-28,135.87600135428082
2022-03-29,130.11084118811465
2022-03-30,121.62116925232584
2022-03-31,132.14097318008353
2022-04-01,128.06268508805505
2022-04-02,136.85605200927506
2022-04-03,120.22084576666825
2022-04-04,124.0306140126651
2022-04-05,123.4461007223978
2022-04-06,112.78607312897586
2022-04-07,130.43056664645133
2022-04-08,130.12216784510952
2022-04-09,127.59912173525365
2022-04-10,125.23262123437661
2022-04-11,113.44943819250584
2022-04-12,123.41550909942927
2022-04-13,124.20781529575129
2022-04-14,119.61938679508589
2022-04-15,126.03072347780505
2022-04-16,131.67975524896582
2022-04-17,146.4910413597887
2022-04-18,129.3591920204112
2022-04-19,130.16747320625674
2022-04-20,126.8204190754714
2022-04-21,108.34445987693722
2022-04-22,127.22874493205306
2022-04-23,128.05234995137363
2022-04-24,152.0331219416043
2022-04-25,125.42227085452055
2022-04-26,130.3010998730942
2022-04-27,126.87286211096217
2022-04-28,115.4622029456442
2022-04-29,138.5009094642262
2022-04-30,134.51045002442262
2022-05-01,134.8146653819434
2022-05-02,117.7185344096028
2022-05-03,140.74330246949214
2022-05-04,112.59473852871092
2022-05-05,132.37470281995337
2022-05-06,148.29861881074737
2022-05-07,116.3717343993759
2022-05-08,120.49231781066544
2022-05-09,127.02522793372826
2022-05-10,120.8626594141398
2022-05-11,110.25482798550985
2022-05-12,126.30654660323604
2022-05-13,114.85280740355232
2022-05-14,130.06223590750832
2022-05-15,115.97814326191045
2022-05-16,140.5134794682843
2022-05-17,117.01909826699216
2022-05-18,121.46432916538475
2022-05-19,132.64931964723172
2022-05-20,112.03067132467314
2022-05-21,126.43511977464938
2022-05-22,137.04926906202525
2022-05-23,107.71652279164799
2022-05-24,125.44747837127048
2022-05-25,126.00610301437011
2022-05-26,131.02807039937727
2022-05-27,110.63941424887874
2022-05-28,109.60003074360638
2022-05-29,127.81636766988444
2022-05-30,125.35591827208602
2022-05-31,124.67696967778967
2022-06-01,125.41942966628476
2022-06-02,114.93463107525204
2022-06-03,123.83445874598807
2022-06-04,124.21689204958611
2022-06-05,113.9141908606538
2022-06-06,139.4843709832839
2022-06-07,125.33135071735818
2022-06-08,108.44394942423321
2022-06-09,126.68414378825236
2022-06-10,110.13116858126986
2022-06-11,127.5060577014568
2022-06-12,130.9763377929163
2022-06-13,110.93676888433222
2022-06-14,128.5286994994497
2022-06-15,122.77232658919722
2022-06-16,126.61302842868166
2022-06-17,137.10669447673223
2022-06-18,115.4297480057319
2022-06-19,110.08975754940067
2022-06-20,108.47418965985094
2022-06-21,108.95227020713767
2022-06-22,116.07931935042923
2022-06-23,120.00084413546514
2022-06-24,119.09434543478525
2022-06-25,124.3366089128909
2022-06-26,115.93146129367658
2022-06-27,130.07287731378082
2022-06-28,112.62659200490394
2022-06-29,142.21010697803442
2022-06-30,121.00007660557483
2022-07-01,105.90664996068996
2022-07-02,103.50405931147091
2022-07-03,118.77250539003313
2022-07-04,111.44809030484325
2022-07-05,120.55790174977479
2022-07-06,117.88579511933153
2022-07-07,112.16109680787649
2022-07-08,104.15796226115245
2022-07-09,97.2145884376443
2022-07-10,107.63582123883195
2022-07-11,120.40371848553501
2022-07-12,113.72037809822328
2022-07-13,98.8628136590506
2022-07-14,112.79392220045374
2022-07-15,114.65844863290525
2022-07-16,101.71121208655255
2022-07-17,111.832997762203
2022-07-18,110.62534127591702
2022-07-19,98.36270367185216
2022-07-20,113.12117553096894
2022-07-21,114.9038822200584
2022-07-22,119.88122065710476
2022-07-23,119.34543217032208
2022-07-24,94.78954886488
2022-07-25,98.94904519429335
2022-07-26,113.24101749612844
2022-07-27,112.99430308705719
2022-07-28,112.77520134686053
2022-07-29,145.92291433643254
2022-07-30,112.87806464375302
2022-07-31,118.30115153246224
2022-08-01,116.26471335105894
2022-08-02,113.02076246323112
2022-08-03,103.13935316929908
2022-08-04,113.67006180054693
2022-08-05,98.14365570171317
2022-08-06,103.29855930875227
2022-08-07,100.6113307342302
